Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,tweet_cleaned,class_label
157,6,0,6,0,1,"""@KazAtta: @1TAKEHOV Oh man.. ""its 5 am, you off a molly, ho where the fuck ya seed at??"""" #fixed","""  Oh man.. ""its 5 am, you off a molly, ho where the fuck ya seed at??"""" #fixed",offensive language
158,3,0,3,0,1,"""@KelsieBelsi: You're not a man if you refer to every girl as a bitch""",""" You're not a man if you refer to every girl as a bitch""",offensive language
159,3,0,3,0,1,"""@KeyshawnSwag: Lmfao this cat started beating the shit out of me"" my nigga finally got some pussy?!? MY NIGGA!!!",""" Lmfao this cat started beating the shit out of me"" my nigga finally got some pussy?? MY NIGGA",offensive language
160,3,0,1,2,2,"""@KeyshawnSwag: Peel up peel up bring it back up rewind back where I'm from they move Shaq from the line"" ooooow who tf said that trash!!?",""" Peel up peel up bring it back up rewind back where I'm from they move Shaq from the line"" ooooow who tf said that trash?",neither
161,3,0,2,1,1,"""@KingCuh: @16stanleys io io alu record ho vine sai pe hahahaha"" lol anywaaaaaays..... haha","""  io io alu record ho vine sai pe hahahaha"" lol anywaaaaaays..... haha",offensive language
162,3,0,3,0,1,"""@KingHendo95: @VonDreaam naw it's my old tape. new cover . my upcoming mixtape is #KingOfTheHill"" Yeah I'm waiting on that hoe Mayne!","""  naw it's my old tape. new cover . my upcoming mixtape is #KingOfTheHill"" Yeah I'm waiting on that hoe Mayne",offensive language
163,3,0,3,0,1,"""@KingTeej_: Ol dirty foot ass bitches.."" this was too funny to me.",""" Ol dirty foot ass bitches.."" this was too funny to me.",offensive language
164,3,0,3,0,1,"""@King_Shawn_6: @white_thunduh that's where I get my yellow flags for being amazing &#128079;&#128524;"" HELL YEAH NIGGY","""  that's where I get my yellow flags for being amazing "" HELL YEAH NIGGY",offensive language
165,3,0,3,0,1,"""@KissMySmilee: Don't got time for bitches to be actin iffy.""",""" Don't got time for bitches to be actin iffy.""",offensive language
166,3,0,0,3,2,"""@KnightfanNeal #UCFPINKPARTY come on stay alive knights nation!!!!"" This is still the early bird special. #ComeAtMeUT",""" #UCFPINKPAY come on stay alive knights nation"" This is still the early bird special. #ComeAtMeUT",neither
167,3,0,2,1,1,"""@KyraNadiya_: These hoes ain't loyal ; no they ain't http://t.co/h1UBsVbkGl""

Smfh &amp; wonder why nobody decent wants them",""" These hoes ain't loyal ; no they ain't 

Smfh  wonder why nobody decent wants them",offensive language
168,3,0,3,0,1,"""@LCisTJ: Bruh, you studs keep thinking I'm soft as hell. Ask ya girl how many times she screamed she was my bitch. Oh okay. STFU."" BYE HOE!",""" Bruh, you studs keep thinking I'm soft as hell. Ask ya girl how many times she screamed she was my bitch. Oh okay. STFU."" BYE HOE",offensive language
169,3,0,3,0,1,"""@LODYCASH: dry pussy bitches always blame it on the condom&#128514;""&#128079;&#128514;&#128079;&#128514;",""" dry pussy bitches always blame it on the condom""",offensive language
170,3,0,3,0,1,"""@LUNAraps: shut yo bitch ass up! https://t.co/IemN1u0gm5"" &#128557;&#128514;",""" shut yo bitch ass up https//t.co/IemN1u0gm5"" ",offensive language
171,3,0,3,0,1,"""@LaFlareGodJosh: Gucci Mane in jail and dropping mixtapes every month and you hoes can't even text back""",""" Gucci Mane in jail and dropping mixtapes every month and you hoes can't even text back""",offensive language
172,3,0,3,0,1,"""@Latrobemark: You love these hoes more then money wats wrong these niggas""",""" You love these hoes more then money wats wrong these niggas""",offensive language
173,6,0,6,0,1,"""@LeBronVuitton: A loyal bitch from the burbs without daddy issues is like finding a holographic Mewtwo."" ...sounding like me over there lol",""" A loyal bitch from the burbs without daddy issues is like finding a holographic Mewtwo."" ...sounding like me over there lol",offensive language
174,3,0,3,0,1,"""@LiLFridayHOE: Easy cum, easy hoe"" That's a fact !",""" Easy cum, easy hoe"" That's a fact ",offensive language
175,3,0,3,0,1,"""@LifeAsBros: Charlie Sheen is too real http://t.co/gGGdK3kOV7"" major fucking respect for Charlie Sheen.",""" Charlie Sheen is too real  major fucking respect for Charlie Sheen.",offensive language
176,3,0,3,0,1,"""@Lightskingawdd: Wish I had a bae &#128533;""

You got all the hoes tho",""" Wish I had a bae ""

You got all the hoes tho",offensive language
177,3,0,3,0,1,"""@Lil_Mike_12: Fuck twerking bitch can you cook ?""",""" Fuck twerking bitch can you cook ?""",offensive language
178,3,0,3,0,1,"""@Linniekravitz: @WesGodLaFlare bitch wtf"" http://t.co/DaSmycxODB","""  bitch wtf""",offensive language
179,3,1,2,0,1,"""@Lipe_the_Great: &#8220;@h0rheyd: ""@Lipe_the_Great: Shut up zoe"" fight me pussy&#8221; for zoe? I'm good, man."" You are good ma'am. Move along now","""  "" Shut up zoe"" fight me pussy for zoe? I'm good, man."" You are good ma'am. Move along now",offensive language
180,3,0,3,0,1,"""@LolaaIsDope: Lmao fucking snake bitches"" @ em",""" Lmao fucking snake bitches"" @ em",offensive language
181,3,0,3,0,1,"""@Loveable_Aizah: Big booty hoes everywhere sheesh &#128525;"" damn &#127807;&#128064;&#127807;",""" Big booty hoes everywhere sheesh "" damn ",offensive language
182,3,0,0,3,2,"""@MLBNetwork: Stay tuned to @MLBNetwork for an update on the report that @Yankees 1B @teixeiramark25 will be out 8-10 weeks"" @dliming35 #bum",""" Stay tuned to  for an update on the report that  1B  will be out 8-10 weeks""  #bum",neither
183,3,0,0,3,2,"""@M_Rad: &#8220;@DezDLT: ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/tYCIhD6PkW&#8221; yes lmfao""@soccerboy_04","""  ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut  yes lmfao""",neither
184,3,0,3,0,1,"""@MadFlyentist: Oregon chokes every year get off the field trash ass program"" RFT",""" Oregon chokes every year get off the field trash ass program"" RFT",offensive language
185,3,0,3,0,1,"""@MannyDiesel: Def not cowboy lol RT @ArtofFloyd: Terrell Owens was the best Eagle &amp; Cowboy ever"" ..dude cried like a bitch on tv, over Romo",""" Def not cowboy lol   Terrell Owens was the best Eagle  Cowboy ever"" ..dude cried like a bitch on tv, over Romo",offensive language
186,3,3,0,0,0,"""@MarkRoundtreeJr: LMFAOOOO I HATE BLACK PEOPLE https://t.co/RNvD2nLCDR"" This is why there's black people and niggers",""" LMFAOOOO I HATE BLACK PEOPLE https//t.co/RNvD2nLCDR"" This is why there's black people and niggers",hate speech
187,3,0,3,0,1,"""@Master11_: @20ToLife_ @GabrielaStarr How could u do this to me bitch"" potent","""   How could u do this to me bitch"" potent",offensive language
188,3,0,1,2,2,"""@MaxMayo77: http://t.co/3Jk4kR44X3"" a pissed lad past out. I would lick his dirty soles while he slept.","""  a pissed lad past out. I would lick his dirty soles while he slept.",neither
189,3,0,1,2,2,"""@MaxMayo77: http://t.co/PrrskknqRv"" love frat boy w/ soft long soles","""  love frat boy w/ soft long soles",neither
190,3,0,1,2,2,"""@MaxMayo77: http://t.co/XpSC3makgJ"" sexy lad with hot soles and arches.","""  sexy lad with hot soles and arches.",neither
191,3,0,3,0,1,"""@MegamindNick: @white_thunduh nah fam I gotta cheat with the hoes"" depends on the female i feel","""  nah fam I gotta cheat with the hoes"" depends on the female i feel",offensive language
192,3,0,0,3,2,"""@Mesha_nojas: @_Vontethekidd &#128079;&#128079;&#128079;&#128079;&#128588;"" I got hicks lol","""  "" I got hicks lol",neither
193,3,1,2,0,1,"""@Migsmichelen: This new twitter is confusing the shit out of me."" Go back to south america bitch",""" This new twitter is confusing the shit out of me."" Go back to south america bitch",offensive language
194,3,0,3,0,1,"""@Miikito_x3: Toto means ass or vagina?""I think pussy cause toto santi is like nasty pussy",""" Toto means ass or vagina?""I think pussy cause toto santi is like nasty pussy",offensive language
195,3,0,3,0,1,"""@MikelaHenry: but what if he actually does choose the ugly bitch over you? &#58381;""Her ass must be fat!",""" but what if he actually does choose the ugly bitch over you? ""Her ass must be fat",offensive language
196,3,0,3,0,1,"""@MileyCyrus: bitch couldn't kill my vibe if ya tried. &#127752;&#127752;&#127752;"" dis why i love miley :*",""" bitch couldn't kill my vibe if ya tried. "" dis why i love miley *",offensive language
197,3,0,3,0,1,"""@Montrell_: I'm tired of bitches saying I look mean.. &#128530;"" nigga you big af, wear tight shirts, and grim everybody.",""" I'm tired of bitches saying I look mean.. "" nigga you big af, wear tight shirts, and grim everybody.",offensive language
198,6,0,0,6,2,"""@MotherJones: 10 birds your grandkids may never see, thanks to climate change http://t.co/XqmXHkAsWt http://t.co/RbITeGRnhm"" #Climate",""" 10 birds your grandkids may never see, thanks to climate change   #Climate",neither
199,3,0,3,0,1,"""@MvckFadden: ""Stay beautiful you bitch""""",""" ""Stay beautiful you bitch""""",offensive language
200,3,0,3,0,1,"""@NICKIMINAJ: #WutKinda

r purple. Ceeeleee""man this gurl was jus playin on the ""stupid hoe "" track. But in still shitted on sum gurls",""" #WutKinda

r purple. Ceeeleee""man this gurl was jus playin on the ""stupid hoe "" track. But in still shitted on sum gurls",offensive language
201,3,0,3,0,1,"""@NastyCopper: Money getting taller and bitches getting blurry""",""" Money getting taller and bitches getting blurry""",offensive language
202,3,1,2,0,1,"""@NewsomeJade: I ain't never seen a bitch so obsessed with they nigga&#128514;"" I'm obsessed with mine &#128529;",""" I ain't never seen a bitch so obsessed with they nigga"" I'm obsessed with mine ",offensive language
203,3,0,2,1,1,"""@Nicholas_ted33: Kobe stay talking trash. But let's not forget http://t.co/VH4tnEkvTP"" @J_Austin12 I meant to do this one. Smh.",""" Kobe stay talking trash. But let's not forget   I meant to do this one. Smh.",offensive language
204,3,2,1,0,0,"""@NoChillPaz: ""At least I'm not a nigger"" http://t.co/RGJa7CfoiT""

Lmfao",""" ""At least I'm not a nigger"" 

Lmfao",hate speech
205,3,0,3,0,1,"""@No_FAKINGG: People always asking me what I'm mixed with."" She a bad asian bitch lol",""" People always asking me what I'm mixed with."" She a bad asian bitch lol",offensive language
206,3,2,1,0,0,"""@NotoriousBM95: @_WhitePonyJr_ Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo","""  Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo",hate speech
207,3,0,1,2,2,"""@OSAY_it_aint_so: &#8220;@IgnoreAllLaws: Fosters home for imaginary trash&#8221; WHOA CHILL""

that show was everything tf","""  Fosters home for imaginary trash WHOA CHILL""

that show was everything tf",neither
208,6,0,5,1,1,"""@OfficialReplay: I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!",""" I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe",offensive language
209,3,0,3,0,1,"""@PRAYINGFORHEAD: &#8220;@macklemroe: Stop bringing weird niggers into my mentions! @PRAYINGFORHEAD&#8221; http://t.co/cussDJesRK""","""  Stop bringing weird niggers into my mentions ",offensive language
210,3,0,3,0,1,"""@PRETTyBOSs_BRAt: We don't love these hoes &#128080;&#128581;""",""" We don't love these hoes """,offensive language
211,3,0,3,0,1,"""@PatrickQuelo: If yo girl cant have homeboys you a ol weak bitch ass nigga!""",""" If yo girl cant have homeboys you a ol weak bitch ass nigga""",offensive language
212,3,0,3,0,1,"""@Patsfanjoe32: @d_palomino52 I think worst advice I gave you was "" don't be a pussy and speed up"" lol""","""  I think worst advice I gave you was "" don't be a pussy and speed up"" lol""",offensive language
213,3,0,3,0,1,"""@PoemsPorn: Quote this tweet with your favorite animal.""pussy",""" Quote this tweet with your favorite animal.""pussy",offensive language
214,3,0,3,0,1,"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!""",""" I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER""",offensive language
215,3,0,3,0,1,"""@Poffalicious: Andrewbryant: Poff has double vision after 2 beers
Poff: ... Double pussy &#128526;"" smh",""" Andrewbryant Poff has double vision after 2 beers
Poff ... Double pussy "" smh",offensive language
216,3,0,3,0,1,"""@Poobie_: When bitches TWERK on the computer....

ME: ""In ya &#128089;, in ya damn &#128089;&#8252;&#65039;""""",""" When bitches TWERK on the computer....

ME ""In ya , in ya damn """"",offensive language
217,3,0,3,0,1,"""@ProdsJewel_: &#8220;@sreadthepeace: &#8220;@yungmindless: @PeacePunkPrince Prince, THIS is art. http://t.co/EPHRWxMBHr&#8221; nobody takin his bitch!","""    Prince, THIS is art.  nobody takin his bitch",offensive language
218,3,0,1,2,2,"""@QUAN1T0: 61% of welfare/government aid is claimed by white people. So y'all black slander is trash now.""",""" 61% of welfare/government aid is claimed by white people. So y'all black slander is trash now.""",neither
219,3,0,3,0,1,"""@QUAN1T0: These bitches don't care they just play that role.""",""" These bitches don't care they just play that role.""",offensive language
220,6,0,6,0,1,"""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""
@Iemonaids dis bitch in da wrong tree bro.",""" It took a while for you to find me, but I was hiding In the lime tree.""
 dis bitch in da wrong tree bro.",offensive language
221,6,3,2,1,0,"""@RTNBA: Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes http://t.co/QCtPLxHEXM"" ....dudes a fag",""" Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes  ....dudes a fag",hate speech
222,3,0,1,2,2,"""@RachieSoul: @DizzleOfficial inna di ghetto!!!"" You alone lmaoo","""  inna di ghetto"" You alone lmaoo",neither
223,3,0,1,2,2,"""@RamBoutIt: &#8220;@Master11_: @20ToLife_ @RamBoutIt hoes Austin&#8221; teach us Austin.""I teach u how to get curved? That's all I know","""    hoes Austin teach us Austin.""I teach u how to get curved? That's all I know",neither
224,3,1,2,0,1,"""@ReachtheeCLIMAX: bitches can't cook but know how to suck dick .."" s/o to the ones that can do both!",""" bitches can't cook but know how to suck dick .."" s/o to the ones that can do both",offensive language
225,3,0,3,0,1,"""@RenegadeMo: Fat hoes get chose"" lol",""" Fat hoes get chose"" lol",offensive language
226,3,0,3,0,1,"""@RiahSM: #hoesaintloyal"" well they're hoes,no one expects them to be loyal",""" #hoesaintloyal"" well they're hoes,no one expects them to be loyal",offensive language
227,3,0,3,0,1,"""@RishaaWilliams: @TRESHON_SCROOGE @_Nevertrustt ol bitch ass"" http://t.co/AmcOinY0wG","""   ol bitch ass""",offensive language
228,3,1,2,0,1,"""@RnadJorell: Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo",""" Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo",offensive language
